stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,98.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,5.26,0,0,0,10.51,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,220.81,0,0,0,115.66,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,37.76,0,9.44,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.78,12.59,0,0,107,0,0,6.29,3.15,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,180,13,0,11,0,4,0,4,3,0,5,0,0,0,0,1,0,49,0,0,20,149,87,0,1,7,0,0,0,12,2,8,16,40,0,0,1,0,1
 24-34,0.82,0,0,3.28,105.07,1.64,0,32.01,0,18.06,7.39,13.95,2.46,0,15.6,0,0,0.82,2.46,0.82,0.82,155.14,0,0.82,55.82,531.09,13.95,0.82,23.8,0,0.82,7.39,0,0,2.46,1.64,3.28,150.22,0,0,13.95,0,0.82
 36-46,0,0,0,0.81,45.92,1.61,0,29.81,1.61,10.47,24.98,41.09,0.81,0,16.92,0,0,0,0.81,0,0,215.11,0,9.67,66.87,402.83,10.47,0.81,19.34,0,0.81,5.64,0,0,1.61,0,0,149.85,0,0.81,26.59,0,0
 48-58,0,0,0,0,29.26,0,0,30.41,1.72,12.62,24.67,68.28,1.72,0.57,13.2,0,0,0,1.15,0.57,0.57,257.64,0,11.48,35,149.76,2.87,1.15,16.07,0,2.87,6.31,0,0,0,1.72,0,74.02,0,1.15,16.64,0.57,1.15
 60-70,0,0,0,0,26.5,0,0,19.63,2.94,15.7,21.59,53,1.96,0,10.8,1.96,0.98,0.98,1.96,1.96,0,317.03,0,9.82,29.45,92.26,3.93,0,12.76,0,3.93,8.83,0,0,0,0,0,23.56,0,7.85,12.76,3.93,0
 72-82,0,0,1.96,0,30.43,0,0,39.27,0.98,12.76,32.39,83.44,1.96,0,15.71,0.98,0.98,0.98,6.87,0,0,420.15,1.96,20.61,44.17,75.59,1.96,0.98,21.6,0,4.91,2.94,0,0,0.98,0,0,13.74,0.98,17.67,26.5,9.82,1.96
 84-94,0,0,0,0,42.48,0,0,42.48,1.06,25.49,25.49,43.54,9.56,1.06,12.74,0,2.12,6.37,4.25,2.12,3.19,332.42,1.06,13.81,31.86,40.36,3.19,4.25,42.48,0,5.31,22.3,0,0,0,0,0,10.62,2.12,10.62,41.42,8.5,2.12
 96-106,1.09,0,0,0,45.9,0,0,21.86,1.09,25.14,13.11,71.04,3.28,0,16.39,2.19,4.37,5.46,2.19,0,1.09,280.86,1.09,9.84,22.95,51.36,5.46,3.28,40.44,0,6.56,17.49,0,0,0,0,0,4.37,2.19,5.46,41.53,14.21,0
108-118,0,0,0,0,49.79,0,0,35.23,2.3,32.94,21.45,42.13,2.3,0,6.13,0.77,3.06,10.72,1.53,0.77,1.53,220.6,0.77,7.66,14.55,56.68,7.66,1.53,32.94,0,4.6,8.43,0,0,1.53,0.77,0,2.3,0.77,3.83,36.77,8.43,3.83
120,0,0,0,0,54.87,0,1.96,37.24,0,19.6,11.76,21.56,5.88,0,7.84,0,3.92,5.88,1.96,1.96,1.96,160.7,0,5.88,19.6,37.24,7.84,3.92,41.16,0,9.8,9.8,0,0,0,0,0,1.96,0,3.92,29.4,1.96,1.96
