stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,23.66,2.63,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,6.29,0,9.44,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.64,6.29,0,0,18.88,0,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,3,1,12,11,24,0,0,0,17,0,1,3,0,0,0,0,0,0,31,0,0,7,1266,2,0,9,0,0,0,0,1,0,0,6,284,0,0,36,0,0
 24-34,0,0.82,1.64,0.82,8.21,1.64,33.66,0,0,0,36.12,0,2.46,4.1,1.64,0,0,7.39,0.82,0,58.28,0,0,13.95,3239.92,0.82,22.16,20.52,0,0,4.1,0,0,0,0,2.46,564.75,0,0,73.88,0,0.82
 36-46,0,0,0,0,4.03,0,76.54,0,0,0.81,105.54,0,0,4.03,8.06,0,0.81,4.83,0,0,42.7,0,2.42,7.25,3562.67,0,31.42,5.64,0,0,2.42,0,0,1.61,0,0,662.26,0,0.81,37.06,0,0
 48-58,0,0,0,0,9.75,1.15,249.61,0.57,0.57,0,176.73,0,0,2.3,6.89,0.57,0.57,5.16,0.57,0,32.71,0,2.87,6.89,2449,0.57,12.62,3.44,0,0.57,2.3,0.57,0,0.57,0.57,0,499.21,0,0,32.13,0,1.72
 60-70,0,0,0.98,0,5.89,0.98,386.72,0.98,0,0,126.62,0,0,2.94,9.82,0,0.98,3.93,0.98,0,27.48,0.98,3.93,0.98,1715.7,0,10.8,3.93,0,1.96,2.94,0,0,0.98,0,0,253.23,0,0,22.58,1.96,0
 72-82,0,0,0,0,5.89,2.94,310.21,0,0,1.96,102.09,0.98,0,1.96,17.67,0,0.98,8.83,0,0,42.21,0,5.89,5.89,1217.26,0,17.67,4.91,0,0.98,0,0,0,0,0,0,102.09,0.98,5.89,35.34,2.94,2.94
 84-94,0,0,0,0,12.74,1.06,221.97,0,0,2.12,71.16,5.31,0,4.25,27.61,0,1.06,3.19,0,0,26.55,0,6.37,0,638.28,3.19,7.43,6.37,0,0,4.25,0,0,2.12,0,0,72.22,1.06,2.12,36.11,2.12,0
 96-106,0,0,0,0,12.02,1.09,167.21,0,0,0,65.57,3.28,0,1.09,45.9,1.09,0,6.56,2.19,1.09,22.95,0,4.37,2.19,488.5,0,14.21,4.37,0,2.19,2.19,0,0,1.09,1.09,0,33.88,1.09,2.19,33.88,7.65,0
108-118,0,0,0,0,9.96,0.77,119.49,0.77,0.77,0,58.21,2.3,0,1.53,39.06,0,0,3.06,0.77,0,19.92,0,0.77,4.6,528.51,0,13.02,3.06,0,1.53,1.53,0,0,0,0,0,19.92,2.3,0.77,29.87,3.83,1.53
120,0,0,0,0,3.92,1.96,121.51,0,1.96,0,43.12,0,0,0,31.36,1.96,0,3.92,0,0,5.88,0,1.96,1.96,446.83,3.92,9.8,3.92,1.96,1.96,1.96,0,0,0,0,0,17.64,0,0,19.6,5.88,0
