stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,496.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,12.26,0,30.65,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,47.2,0,0,0,31.47,0,0,0,6.29,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,1,28,9,0,10,0,1,0,0,2,19,0,0,23,0,0,0,0,7,1,0,54,33,2,8,2,0,0,22,34,2,0,93,15,0,0,3,0,0
 24-34,0,0,4.1,0,9.03,7.39,0,20.52,0,4.93,1.64,0.82,0,6.57,0.82,2.46,47.61,0,3.28,0,3.28,22.98,7.39,0,20.52,150.22,0,45.97,7.39,0,0,152.68,0,3.28,0,12.31,36.12,0,0,10.67,0,5.75
 36-46,0,0,0.81,0,8.86,31.42,0,31.42,0.81,3.22,3.22,4.03,0.81,2.42,0.81,0,10.47,0,2.42,0.81,18.53,35.45,4.83,1.61,11.28,107.96,0.81,58.81,1.61,0,0,171.61,0,0.81,0,0.81,32.23,0,0,3.22,0,30.62
 48-58,0,0,0.57,0,8.03,6.89,0,88.94,0.57,3.44,4.02,16.64,0,5.74,1.15,0,4.59,0,7.46,0.57,33.85,32.13,1.72,0.57,12.05,76.32,1.15,38.44,4.02,0,0,157.8,0,0,0,0,27.54,0,0.57,9.18,0,40.17
 60-70,0,0,1.96,0,18.65,5.89,0,124.65,0,7.85,6.87,40.24,0.98,2.94,1.96,0,5.89,2.94,4.91,0.98,19.63,60.85,3.93,0.98,8.83,84.41,0,53.98,2.94,0,0.98,164.9,0,0.98,0,0,28.46,2.94,3.93,6.87,0,25.52
 72-82,0,0,2.94,0,26.5,36.32,0,149.21,0.98,2.94,14.72,77.55,6.87,2.94,2.94,7.85,19.63,0,10.8,2.94,24.54,153.14,0.98,2.94,8.83,111.91,0.98,104.06,15.71,0,0,102.09,0,0.98,0,0,20.61,7.85,2.94,19.63,1.96,19.63
 84-94,0,0,0,0,39.3,27.61,0,175.24,0,21.24,10.62,36.11,13.81,4.25,2.12,8.5,30.8,2.12,13.81,1.06,29.74,80.71,11.68,6.37,6.37,76.47,2.12,97.71,12.74,0,1.06,277.19,0,2.12,1.06,0,14.87,12.74,1.06,22.3,2.12,11.68
 96-106,0,0,3.28,0,64.48,33.88,0,169.39,0,5.46,12.02,60.11,32.79,1.09,5.46,12.02,27.32,7.65,26.23,2.19,17.49,126.77,1.09,7.65,6.56,77.59,1.09,186.88,17.49,0,1.09,156.28,0,2.19,1.09,0,15.3,17.49,3.28,32.79,4.37,8.74
108-118,0,0,3.06,0,58.21,22.21,1.53,160.09,0.77,14.55,10.72,45.19,26.04,0,3.06,7.66,32.17,10.72,17.62,3.83,19.92,108,3.06,3.83,9.19,103.41,0.77,104.17,9.96,0,3.83,110.3,0,3.06,1.53,0,4.6,19.15,1.53,20.68,3.06,11.49
120,0,0,1.96,1.96,54.87,27.44,0,80.35,1.96,13.72,5.88,27.44,27.44,0,0,17.64,33.32,9.8,13.72,5.88,5.88,62.71,1.96,0,9.8,113.67,5.88,82.31,17.64,0,0,78.39,0,1.96,0,0,5.88,7.84,0,13.72,5.88,7.84
