stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,606.18,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,1140.11,7110.38,0,42.91,0,0,0,0,0,0,0,0,128.72,0,0,0,0,0,0,0,0,0,0,0,753.95,6.13,0,0,159.37,0,171.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,157.72,128.81,0,525.74,0,5.26,420.59,0,0,0,0,0,446.88,0,0,0,0,0,0,0,0,0,0,0,3532.99,31.54,0,0,1369.56,0,13.14,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,166.79,0,132.17,0,34.62,453.16,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,3382.99,37.76,0,0,1003.88,0,0,0,6.29,144.76,0,15.73,0,0,0,0,0,0
 14-21,0,1,2,11,42,15,240,0,0,0,46,3,5,2,0,1,0,0,1,1,57,0,0,47,2057,2,0,0,7,0,0,1,94,1,0,68,452,0,0,6,0,1
 24-34,0.82,0,1.64,6.57,24.63,1.64,102.61,0,1.64,3.28,112.46,1.64,0.82,3.28,0,0.82,0,1.64,3.28,3.28,111.64,0,0.82,32.01,3555.95,0.82,0.82,11.49,0,0,3.28,0,0.82,5.75,0,10.67,956.3,0,0,35.3,0,0.82
 36-46,0,0,0,0,9.67,0,162.75,0,2.42,7.25,174.83,0,0,4.03,0,0,1.61,4.83,0.81,3.22,111.99,0.81,2.42,24.17,3616.65,0,3.22,8.86,0,0,1.61,0,0,4.83,0,0,1069.12,0,0.81,29,0,2.42
 48-58,0,0,0,0,6.89,0,347.73,0.57,2.3,9.75,231.24,0.57,0,1.15,1.72,0,0.57,2.87,0,1.72,101.56,0,1.72,11.48,2002.58,0,0.57,8.61,0,0,2.87,0,0,5.74,0.57,0,567.49,0,0,23.53,0,6.31
 60-70,0,0,0,0,9.82,0,787.18,0,1.96,23.56,215.93,0,0,1.96,0,0,0,2.94,1.96,1.96,154.1,0,6.87,7.85,2186.83,0,0,6.87,0,2.94,2.94,0,0,6.87,0,0,358.26,0,3.93,12.76,0,5.89
 72-82,0,0,2.94,0.98,17.67,1.96,807.91,0,3.93,16.69,196.33,0,0.98,1.96,0.98,0.98,0.98,4.91,2.94,2.94,131.54,0,4.91,7.85,1531.39,0,2.94,13.74,0,0,2.94,0,0,5.89,0,0,181.61,0.98,2.94,31.41,1.96,14.72
 84-94,0,0,0,0,20.18,1.06,499.16,0,13.81,13.81,139.13,4.25,0,4.25,1.06,1.06,3.19,2.12,1.06,5.31,113.64,1.06,8.5,2.12,778.47,0,2.12,16.99,0,0,6.37,0,0,4.25,0,0,113.64,0,5.31,22.3,2.12,10.62
 96-106,0,0,2.19,0,22.95,1.09,339.88,0,5.46,15.3,128.96,1.09,0,2.19,3.28,2.19,0,2.19,3.28,3.28,88.52,1.09,1.09,6.56,597.79,0,6.56,21.86,0,0,9.84,0,0,6.56,0,0,38.25,2.19,6.56,36.06,3.28,8.74
108-118,0,0,1.53,0,15.32,0.77,274.98,0,10.72,12.26,90.38,2.3,0,2.3,0,0.77,2.3,0.77,2.3,6.13,69.7,0,0,2.3,740.69,0,3.06,13.79,0,0,1.53,0,0,0.77,0,0,27.57,0.77,0.77,27.57,1.53,17.62
120,0,0,0,0,15.68,1.96,215.58,0,7.84,7.84,99.95,3.92,0,0,3.92,1.96,0,0,3.92,3.92,54.87,0,3.92,3.92,905.42,0,7.84,7.84,0,0,5.88,0,0,5.88,0,0,41.16,0,0,7.84,0,3.92
