stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,105.15,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,12.59,0,0,623.1,0,0,0,15.73,6.29,0,15.73,0,0,0,0,0,0
 14-21,0,0,0,6,9,11,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,48,0,0,31,105,255,0,0,2,0,0,0,375,4,4,211,45,0,0,0,0,0
 24-34,0,0,0,2.46,18.88,0,0,10.67,0,0,1.64,4.1,0,0,3.28,0,0,0,13.13,1.64,0,241.33,0,0.82,125.59,338.19,84.55,2.46,6.57,0,0,2.46,0,3.28,1.64,0,87.01,55,0,0,5.75,0,0.82
 36-46,0,0,0,0.81,21.75,0,0,16.11,0,0,2.42,8.86,0,0,4.83,0,0,0,22.56,1.61,0,283.6,0.81,6.45,134.55,323.88,53.17,0,7.25,0,0,0.81,0,0,0.81,0,0,47.53,0,0.81,1.61,0,0
 48-58,0,0,1.15,2.87,34.43,0,0,33.28,1.72,0.57,6.89,27.54,1.15,0,2.87,0,0,0,14.92,3.44,0,268.54,0,10.9,142.3,195.09,24.1,0,11.48,0.57,0.57,1.15,0,0,1.15,0,0,20.66,0,1.15,1.72,0,0.57
 60-70,0,0,0.98,0,46.13,0,0,36.32,1.96,0,5.89,36.32,9.82,0,3.93,0.98,0,0,13.74,5.89,0,292.49,0,16.69,79.5,109.93,7.85,0,15.7,0,0,0,0,0,1.96,0,0,15.7,2.94,3.93,0,0.98,0
 72-82,0,0,3.93,0.98,55.95,1.96,0.98,53.99,1.96,1.96,10.8,66.75,7.85,0,1.96,0.98,4.91,0,20.61,3.93,0,394.63,0,6.87,124.67,117.8,18.65,0,19.63,0,0,3.93,0,0,1.96,0,0,9.82,7.85,7.85,3.93,4.91,0
 84-94,1.06,0,2.12,0,63.72,0,5.31,82.84,5.31,7.43,8.5,26.55,21.24,0,1.06,1.06,2.12,1.06,14.87,1.06,0,316.49,0,4.25,80.71,84.96,21.24,1.06,16.99,0,0,0,0,0,0,0,0,5.31,30.8,7.43,3.19,7.43,0
 96-106,0,0,4.37,1.09,87.43,0,5.46,73.22,7.65,1.09,7.65,43.71,34.97,0,0,2.19,7.65,0,17.49,4.37,0,332.23,0,4.37,56.83,80.87,13.11,0,32.79,0,1.09,1.09,0,0,2.19,0,0,7.65,84.15,8.74,5.46,4.37,0
108-118,0,0,2.3,0.77,52.85,0.77,9.19,59.75,6.89,8.43,6.89,39.83,22.98,0,1.53,0.77,6.13,0.77,15.32,3.06,0,280.34,0.77,5.36,86.55,89.62,24.51,0.77,32.94,0,0,0.77,0,0,1.53,0,0,4.6,100.34,6.13,3.83,5.36,0
120,0,0,1.96,1.96,45.08,0,0,84.27,5.88,1.96,15.68,39.2,15.68,0,1.96,3.92,5.88,0,11.76,1.96,0,260.65,0,5.88,76.43,103.87,21.56,0,19.6,0,0,1.96,1.96,0,0,0,0,5.88,47.03,3.92,3.92,0,0
